muscle,exercise,equipment,difficulty,link,image1,image2,video1,video2,step
Chest,Cable Pec Fly,Cables, Beginner ,https://musclewiki.com/Cables/Male/Chest/Cable-Pec-Fly,https://www.musclewiki.com/media/uploads/cable-male-pecfly-side.gif,https://www.musclewiki.com/media/uploads/cable-male-pecfly-front.gif,https://youtu.be/bOrlph-nOus,https://youtu.be/bOrlph-nOus,"1. 핸들 첨부 파일을 사용하여 기계 바닥까지 세트를 사용하십시오.
2. 두 핸들을 가슴에 가져 와서 케이블 크로스 오버의 중앙에 있는지 확인하십시오.
3. 앞으로 몇 걸음 더 걸어갑니다.그런 다음 무게를 앞으로 누릅니다.거기에서 팔꿈치가 고정 된 위치에 머무르는 동안 어깨가 수평으로 납치되고 부가되어야합니다."
Chest,Cable Chest Press,Cables, Beginner ,https://musclewiki.com/Cables/Male/Chest/Cable-Chest-Press,https://www.musclewiki.com/media/uploads/cable-male-chestpress-side.gif,https://www.musclewiki.com/media/uploads/cable-male-chestpress-front.gif,https://youtu.be/mmerMzYly7o,https://youtu.be/FHKPhte16og,"1. 핸들 첨부 파일을 사용하십시오.케이블은 어깨 높이로 설정해야합니다.
2. 두 핸들을 가슴에 가져 와서 케이블 크로스 오버의 중앙에 있는지 확인하십시오.
3. 앞으로 몇 걸음 더 걸어갑니다.그런 다음 무게를 앞으로 누릅니다.
4. 거기에서 어깨와 팔꿈치를 동시에 구부리고 확장해야합니다."
Chest,Pec Fly,Band, Beginner ,https://musclewiki.com/Band/Male/Chest/Pec-Fly,https://www.musclewiki.com/media/uploads/band-male-chestfly-side.gif,https://www.musclewiki.com/media/uploads/band-male-chestfly-front.gif,https://youtu.be/Z28pFzgDaL8,https://youtu.be/6jlYWHPw6_0,"1. 밴드를 어깨 높이에 관한 앵커 포인트에 부착하십시오.밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
2. 숄더 관절을 뻗어 팔을 뿌려주는 것을 느낄 때까지 팔을 몸을 가로 질러 가져옵니다."
Chest,Chest Press,Band, Beginner ,https://musclewiki.com/Band/Male/Chest/Chest-Press,https://www.musclewiki.com/media/uploads/band-male-chestpress-side.gif,https://www.musclewiki.com/media/uploads/band-male-chestpress-front.gif,https://youtu.be/pfDOGKQrFPc,https://youtu.be/TRbS_324avU,"1. 밴드를 어깨 높이에 관한 앵커 포인트에 부착하십시오.밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
2. 팔이 완전히 연장 될 때까지 어깨 관절과 팔꿈치를 몸 전체에 뻗어 몸을 가로 질러 뻗어 있습니다."
Chest,Band Pushup,Band, Beginner ,https://musclewiki.com/Band/Male/Chest/Band-Pushup,https://www.musclewiki.com/media/uploads/band-male-pushup-side.gif,https://www.musclewiki.com/media/uploads/band-male-pushup-front.gif,https://youtu.be/3z4t_VQL-hs,https://youtu.be/Gphesuo-uFE,"1. 미드 백 주위에 밴드를 반복하십시오.밴드의 끝은 엄지 손가락과 포인터 손가락 사이의 손 주위에 있어야합니다.
2.이 운동은 경험 수준에 따라 무릎이나 발가락에서 수행 할 수 있습니다.
3. 팔꿈치를 부러지면서 팔꿈치가 옆에있을 때까지 시작하십시오.그런 다음 팔꿈치를 다시 상단 위치로 뻗어 있습니다."
Chest,Floor Press,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Chest/Floor-Press,https://www.musclewiki.com/media/uploads/male-barbell-floor-press-side_dpK7sz7.gif,https://www.musclewiki.com/media/uploads/male-barbell-floor-press-front_gKmljBI.gif,https://youtu.be/-Bhil0yKB1M,https://youtu.be/YRbGlyTFOA0,"1. 막대를 풀고 팔꿈치와 어깨를 부수십시오.
2. 팔꿈치를 바닥으로 가져 가서 1 초 동안 휴식을 취하여 담당자에서 모든 운동량을 제거한 다음 잠금으로 누릅니다."
Quads,Barbell Squat,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Quads/Barbell-Squat,https://www.musclewiki.com/media/uploads/barbell-male-highbarsquat-front.gif,https://www.musclewiki.com/media/uploads/barbell-male-highbarsquat-back.gif,https://youtu.be/X9AaFTU5t5c,https://youtu.be/3nV2DCNQn8M,"1. 발을 어깨 너비로 구분하여 서십시오.천연 아치를 등에 유지하고 어깨 뼈를 쥐고 가슴을 올리십시오.
2. 어깨를 가로 질러 막대를 잡고 등 뒤에지지하십시오.다리를 곧게 펴서 막대를 풀고 물러나십시오.
3. 엉덩이가 무릎 아래에있을 때까지 등의 형태를 변경하지 않고 체중을 낮추면 무릎을 구부리십시오.
4. 막대를 다시 시작 위치로 올려 놓고 다리를 들어 올리고 상단에서 숨을 내 쉰다."
Quads,Leg Press,Machine, Intermediate ,https://musclewiki.com/Machine/Male/Quads/Leg-Press,https://www.musclewiki.com/media/uploads/LegPress-Front-021316.gif,https://www.musclewiki.com/media/uploads/LegPress-Side-021316.gif,https://www.youtube.com/watch?v=4HLMuZqcg2k%7C,https://www.youtube.com/watch?v=xrbTimQExI0%7C,"1. 다리를 어깨 너비로 발로 플랫폼에 놓으십시오.
2. 무릎을 잠그지 않고 체중을 풀고 다리를 완전히 뻗어 있습니다.
3. 다리가 90 ° 각도가 될 때까지 무게를 낮추십시오 (그러나 패드에서 엉덩이와 허리가 올라가지 않도록하십시오. 이것은 허리를 둥근 위치에 두어 매우 위험합니다.)
4. 체중을 다시 시작 위치로 올립니다."
Quads,Leg Extension,Machine, Intermediate ,https://musclewiki.com/Machine/Male/Quads/Leg-Extension,https://www.musclewiki.com/media/uploads/LegExtension-Front-021316.gif,https://www.musclewiki.com/media/uploads/LegExtension-Side-021316.gif,https://www.youtube.com/watch?v=dUmXckio8RY%7C,https://www.youtube.com/watch?v=lgUtBkUzKv0%7C,"1. 쿠션에 등을 대고 기계에 앉아 사용중인 기계를 조정하여 무릎이 시작 위치에서 90도 각도가되도록 조정하십시오.
2. 무릎을 바깥쪽으로 뻗어 체중을 높이고 다리를 시작 위치로 낮 춥니 다.두 움직임 모두 느리고 제어 된 움직임으로 수행해야합니다."
Quads,Dumbbell Goblet Squat,Dumbbells, Beginner ,https://musclewiki.com/Dumbbells/Male/Quads/Dumbbell-Goblet-Squat,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-squat-front.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-squat-side.gif,https://www.youtube.com/watch?v=fgtbciu_Mss%7C,https://www.youtube.com/watch?v=_0N-TnN8J1E%7C,"1. 팔꿈치를 윗면에 넣고 팔꿈치를 유지하십시오. 발은 어깨 너비보다 약간 더 넓어야합니다.
2. 팔꿈치를 무릎 트랙 안에두고 쪼그리고 앉으십시오.
3. 가슴을 유지하면서 발 뒤꿈치를 밀고 시작 위치로 돌아갑니다."
Quads,Bulgarian Split Squat,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Bulgarian-Split-Squat,https://www.musclewiki.com/media/uploads/bodyweight-male-bulgariansplitsquat-side.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-bulgariansplitsquat-front.gif,https://youtu.be/ahTSVx1fYfo,https://youtu.be/O8FVKazzTPo,"1. 등을 벤치 (또는 올라간 표면)로 서서 발 중 하나를 벤치에 놓습니다.
2. 앞다리가 바닥과 평행 할 때까지 쪼그리고 앉습니다.
3. 시작 위치로 돌아갑니다.원하는 양의 반복을 완료 한 후 다리를 전환하고 반복하십시오."
Quads,Step Up,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Quads/Step-Up,https://www.musclewiki.com/media/uploads/kettlebell-male-stepup-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-stepup-front.gif,https://youtu.be/SFDyr35g5kY,https://youtu.be/2RUqvo7Sg68,"1. 벤치를 발걸음으로 사용하여 똑바로 서서 벤치에 한 발을 들어 올리고 케틀벨을 똑바로 다리와 같은 팔에 쥐고 있습니다.
2. 서서 두 발을 벤치로 가져옵니다.다리를 천천히 아래로 내려서 시작 위치로 내려갑니다.
3. 반복하십시오."
Quads,Kettlebell Goblet Squat,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Quads/Kettlebell-Goblet-Squat,https://www.musclewiki.com/media/uploads/kettlebell-male-gobletsquat-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-gobletsquat-front.gif,https://youtu.be/_d9MirDZUdk,https://youtu.be/e7Osus3JkKI,"1. 팔꿈치를 윗면에 넣고 팔꿈치를 넣습니다. 발은 어깨보다 약간 더 넓어야합니다.
2. 팔꿈치를 무릎 트랙 안에두고 쪼그리고 앉으십시오.
3. 가슴을 위로 유지하면서 발 뒤꿈치를 밀고 시작 위치로 돌아갑니다."
Quads,Heels Up Goblet Squat,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Quads/Heels-Up-Goblet-Squat,https://www.musclewiki.com/media/uploads/kettlebell-male-heelsupgobletsquat-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-heelsupgobletsquat-front.gif,https://youtu.be/jZeGjp2yDrw,https://youtu.be/09B7ReyYPM8,"1. 팔꿈치를 윗면에두고 무게를 윗면에 넣고 팔꿈치를 유지하십시오. 발은 어깨보다 약간 더 넓어야합니다.
2. 팔꿈치를 무릎 트랙 안에두고 쪼그리고 앉으십시오.
3. 가슴을 위로 유지하면서 발 뒤꿈치를 밀고 시작 위치로 돌아갑니다."
Quads,Reverse Lunge,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Quads/Reverse-Lunge,https://www.musclewiki.com/media/uploads/kettlebell-male-reverselunge-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-reverselunge-front.gif,https://youtu.be/C_aDqJafECE,https://youtu.be/nAxdT_oEjzw,"1. 발을 약간 떨어 뜨리고 똑바로 서서 한 손으로 케틀벨을 잡습니다.
2. 케틀벨을 잡고있는 팔과 같은 다리를 가져 와서 등 무릎이 땅에 닿을 때까지 쪼그리고 앉아 등을 똑바로 유지하십시오.
3. 시작 위치로 돌아가서 반복하십시오."
Quads,Forward Lunge,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Quads/Forward-Lunge,https://www.musclewiki.com/media/uploads/kettlebell-male-forwardlunge-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-forwardlunge-front.gif,https://youtu.be/jpdh_SWjTX4,https://youtu.be/jLTnxqYwflg,"1. 발을 약간 떨어 뜨리고 똑바로 서서 한 손으로 케틀벨을 잡습니다.
2. 케틀벨을 앞에 잡고있는 팔과 같은 다리를 가져 와서 허벅지가 땅과 평행해질 때까지 쪼그리고 앉아 등을 똑바로 유지하십시오.
3. 시작 위치로 돌아가서 반복하십시오."
Quads,Lateral Lunge,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Quads/Lateral-Lunge,https://www.musclewiki.com/media/uploads/kettlebell-male-laterallunge-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-laterallunge-front.gif,https://youtu.be/20DUEusp-AA,https://youtu.be/zEfWSjDy73k,"1. 발을 어깨 너비로 똑바로 세우십시오.등을 똑바로 유지하고 골반 앞에 케틀벨을 잡으십시오.
2. 한쪽으로 큰 발걸음을 내딛고 케틀벨을 낮게 잡고 구부러진 다리에 뿌리십시오.
3. 시작 위치로 돌아가서 반복하십시오"
Quads,Quads Stretch Variation Four,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Quads/Quads-Stretch-Variation-Four,https://www.musclewiki.com/media/uploads/male-strech-29-front.gif,https://www.musclewiki.com/media/uploads/male-strech-29-side.gif,https://youtu.be/umn7Jj1S4Mk,https://youtu.be/zvW7a5g30d0,"1. 배에 평평하게 놓으십시오.손바닥을 바닥에 놓고 팔을 앞쪽으로 펴십시오.다른 팔로 발의 상단을 잡으십시오.
2. 다리를 바닥에 평평하게 유지하고 발을 엉덩이쪽으로 당겨 스트레치를 사용하십시오.
3. 몇 초 동안 일시 중지 한 다음 다른 다리로 스트레치를 반복하십시오."
Quads,Quads Stretch Variation Three,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Quads/Quads-Stretch-Variation-Three,https://www.musclewiki.com/media/uploads/male-strech-30-front.gif,https://www.musclewiki.com/media/uploads/male-strech-30-side.gif,https://youtu.be/rToyLnTO5y8,https://youtu.be/NEgajs-Z2ho,"1. 양손이 등을 뻗어 발 위에 닿아 배에 평평하게 놓으십시오.
2. 상단 다리를 땅에 평평하게 유지하고 두 발을 엉덩이쪽으로 당기십시오.
3. 스트레치의 정점에서 일시 중지 한 다음 시작 위치로 돌아갑니다."
Quads,Quads Stretch Variation Two,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Quads/Quads-Stretch-Variation-Two,https://www.musclewiki.com/media/uploads/male-strech-31-front.gif,https://www.musclewiki.com/media/uploads/male-strech-31-side.gif,https://youtu.be/VuQk0TXCUvw,https://youtu.be/JcntFm6BCLA,"1. 1 피트를 90도 각도로 바닥에 평평하게 놓습니다.다른 다리를 사용하여 무릎에 균형을 잡고 균형을 잡기 위해 발 끝 벽에 발 끝을 놓습니다.
2. 손을 무릎 앞에서 무릎 위에 놓고 앞으로 몸을 기울여 무릎이 발 위로 뻗어 있습니다.
3. 스트레치의 정점에서 일시 중지하고 천천히 시작 위치로 돌아갑니다.다른 다리로 반복하십시오."
Quads,Quads Stretch Variation One,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Quads/Quads-Stretch-Variation-One,https://www.musclewiki.com/media/uploads/male-strech-32-front.gif,https://www.musclewiki.com/media/uploads/male-strech-32-side.gif,https://youtu.be/fxWiNBXPpUE,https://youtu.be/zPvWO2kAhkQ,"1. 벽에 한쪽 팔을 사용하여 벽에 수직으로 서십시오.다른 팔로 발의 상단을 잡으십시오.
2. 다리를 위쪽으로 그리고 뒤로 당기기 위해 쿼드를 참여시켜 스트레치 정점에서 몇 초 동안 일시 중지하십시오.
3. 시작 위치로 돌아가서 다른 다리로 반복하십시오."
Quads,Side Lunges,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Side-Lunges,https://www.musclewiki.com/media/uploads/bodyweight-male-sidelunge-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-sidelunge-side.gif,https://youtu.be/m5y8RANJwiE,https://youtu.be/6IVV-Kulq5s,"1. 오른쪽으로 천천히 측면 단계를 밟습니다.
2. 왼쪽 무릎을 뻗고 체중을 오른쪽으로 유도하십시오.
3. 무릎을 구부리고 몸을 내립니다.
4. 시작 위치로 다시 밀어 넣습니다."
Quads,Forward Lunges,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Forward-Lunges,https://www.musclewiki.com/media/uploads/bodyweight-male-frontlunge-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-frontlunge-side.gif,https://youtu.be/hRyH9tVwMjU,https://youtu.be/Dlp5ML8zAEY,"1. 한쪽 다리로 앞으로 나아갑니다.
2. 뒤쪽 무릎이 땅에 거의 닿을 때까지 몸을 내립니다.
3. 똑바로 세우고 앞발 앞발 위에 앞발을 유지하십시오.
4. 시작 위치로 돌아올 때까지 앞발로 바닥에서 밀어 넣습니다.스위치 다리."
Quads,Jump Squats,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Jump-Squats,https://www.musclewiki.com/media/uploads/bodyweight-male-jump-squats-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-jump-squats-side.gif,https://youtu.be/vE320InfPN8,https://youtu.be/AVN8p4G1Wnw,"1. 발을 어깨 너비로 구분하여 서십시오.
2. 정기적 인 스쿼트를 시작한 다음 코어를 참여시키고 폭발적으로 점프하십시오.
3. 착륙 할 때 몸을 쪼그리고 앉는 자세로 다시 내립니다."
Quads,Bodyweight Squat,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Bodyweight-Squat,https://www.musclewiki.com/media/uploads/bodyweight-male-squat-front_XJQpfzY.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-squat-side_XoF9WXx.gif,https://youtu.be/sHB6Vjxrgfk,https://youtu.be/ywaurZVNJOw,"1. 발을 어깨 너비로 구분하여 서십시오.
2. 무릎과 엉덩이를 구부리고 몸을 낮추는 동안 쪼그리고 앉으세요
3. 전체 깊이까지 계속하십시오
4. 시작 위치로 돌아갑니다."
Quads,Barbell Curtsy Lunge,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Quads/Barbell-Curtsy-Lunge,https://www.musclewiki.com/media/uploads/barbell-male-curtsylunge-side.gif,https://www.musclewiki.com/media/uploads/barbell-male-curtsylunge-front.gif,https://youtu.be/c-1R_mHrRp4,https://youtu.be/wf24lVEsmLU,"1. 바벨을 등에 놓습니다
2. 무게를 동시에 가져 오는 동안 발을 뒤로 물리칩니다.
3. 다시 시작하여 다른 다리에서 반복합니다."
Quads,Goblet Squat,Cables, Beginner ,https://musclewiki.com/Cables/Male/Quads/Goblet-Squat,https://www.musclewiki.com/media/uploads/cable-male-gobletsquat-front.gif,https://www.musclewiki.com/media/uploads/cable-male-gobletsquat-side.gif,https://youtu.be/cp67Ao6O--c,https://youtu.be/5Sw1FOHoyOg,"1. 직선 막대 또는 쉬운 막대 부착물로 시작하십시오.
2. 팔꿈치를 바 바로 아래 바로 아래에 놓고 똑바로 쪼그리고 앉은 다음 몇 단계를 걸어 가십시오.
3. 무릎과 엉덩이에서 부러져 쪼그리고 앉으십시오.평평한 등을 유지하십시오.
4. 서있는 위치로 되돌아 가기."
Quads,Split Squat,Cables, Advanced ,https://musclewiki.com/Cables/Male/Quads/Split-Squat,https://www.musclewiki.com/media/uploads/cable-male-splitsquat-front.gif,https://www.musclewiki.com/media/uploads/cable-male-splitsquat-side.gif,https://youtu.be/IhwS7Z-Fsg0,https://youtu.be/OWPhmJASmjQ,"1.이 연습에 첨부 파일을 사용할 수 있습니다.케이블은 모두 하단으로 설정해야합니다.
2. 첨부 파일을 잡고 몇 단계를 거슬러 올라갑니다.분할 자세를 취하십시오.앞쪽의 한쪽 다리와 뒤에.
3. 무릎과 엉덩이를 끊어 스플릿 스쿼트를 시작합니다.등 무릎이 바닥에 닿아 있는지 확인하십시오.
4. 다시 서있는 위치로 쪼그리고 앉습니다."
Quads,Standing Leg Extension,Cables, Advanced ,https://musclewiki.com/Cables/Male/Quads/Standing-Leg-Extension,https://www.musclewiki.com/media/uploads/cable-standinglegextension-male-side.gif,https://www.musclewiki.com/media/uploads/cable-standinglegextension-male-front.gif,https://youtu.be/bEOW7J5dPqs,https://youtu.be/x0MwDtXDCRI,"1. 케이블을 엉덩이 높이로 설정 한 상태에서 케이블 크로스 오버에서 멀어지면서 똑바로 세우십시오.발목/손목 부착물을 사용하십시오.
2. 케이블에 대해 무릎을 뻗습니다."
